THRUST
; HyperTek J220
; converted from TMT test stand data 1998 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 1305g, propellant weight: 418g
0.00	0.00
0.02	353.77
0.07	247.28
0.12	243.76
0.17	241.62
0.22	276.28
0.27	275.82
0.32	292.74
0.37	295.56
0.42	292.09
0.47	304.67
0.52	298.27
0.57	298.73
0.62	294.83
0.66	292.02
0.71	295.38
0.76	290.39
0.81	287.69
0.86	288.69
0.91	283.91
0.96	281.02
1.01	279.55
1.06	276.31
1.11	275.19
1.16	272.02
1.21	271.86
1.26	271.03
1.31	269.31
1.36	268.62
1.41	270.69
1.45	266.91
1.50	262.52
1.55	264.68
1.60	260.74
1.65	254.82
1.70	256.98
1.75	257.95
1.80	250.49
1.85	250.45
1.90	251.52
1.95	244.36
2.00	240.70
2.05	243.45
2.10	239.32
2.15	232.92
2.19	233.98
2.24	228.78
2.29	230.23
2.34	222.68
2.39	220.83
2.44	208.67
2.49	181.10
2.54	141.47
2.59	122.63
2.64	100.59
2.69	90.43
2.74	82.48
2.79	76.10
2.84	68.84
2.89	63.94
2.94	59.12
2.98	57.25
3.03	54.42
3.08	50.30
3.13	46.21
3.18	41.93
3.23	38.01
3.28	34.45
3.33	30.62
3.38	27.66
3.43	24.93
3.48	21.54
3.53	19.09
3.58	17.58
-1.00
