THRUST
; Ellis Mountain J270
; converted from TMT test stand data 1998 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 712g, propellant weight: 342g
0.00	0.00
0.02	276.42
0.07	422.95
0.12	386.65
0.17	388.87
0.22	383.20
0.27	371.06
0.32	365.10
0.37	363.26
0.42	360.85
0.47	356.74
0.52	356.55
0.56	355.13
0.61	354.33
0.66	353.38
0.71	353.16
0.76	351.63
0.81	351.63
0.86	349.61
0.91	349.93
0.96	350.07
1.01	347.54
1.06	348.18
1.11	347.34
1.16	347.76
1.21	343.88
1.25	342.66
1.30	342.65
1.35	336.60
1.40	336.34
1.45	330.69
1.50	329.70
1.55	321.40
1.60	315.81
1.65	306.12
1.70	296.50
1.75	286.46
1.80	280.31
1.85	264.14
1.89	225.06
1.94	183.99
1.99	156.14
2.04	138.29
2.09	124.43
2.14	115.32
2.19	107.99
2.24	101.30
2.29	91.88
2.34	84.13
2.39	77.72
2.44	74.11
2.49	67.25
2.54	56.96
2.58	45.18
2.63	35.97
2.68	27.47
2.73	21.98
2.78	17.01
2.83	13.36
2.88	10.73
2.93	8.55
-1.00
