THRUST
; Cesaroni G60
; converted from TMT test stand data 2002 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 202g, propellant weight: 77g
0.00	0.00
0.02	40.55
0.07	88.53
0.12	73.93
0.17	81.83
0.22	85.67
0.27	84.74
0.32	83.08
0.37	82.75
0.42	81.28
0.47	82.11
0.52	81.51
0.57	81.68
0.62	80.26
0.67	80.44
0.72	80.26
0.77	79.52
0.82	78.97
0.87	77.67
0.92	76.56
0.97	76.70
1.02	74.58
1.07	74.58
1.12	72.32
1.17	71.71
1.22	70.51
1.27	68.89
1.32	67.46
1.37	66.58
1.42	65.34
1.47	65.24
1.52	63.30
1.57	63.16
1.62	61.45
1.67	60.12
1.72	59.00
1.77	58.03
1.82	56.51
1.87	55.68
1.92	41.91
1.97	19.59
2.02	5.96
2.07	1.62
2.12	1.62
2.17	1.29
-1.00
