THRUST
; AeroTech L1500T
; converted from TMT test stand data 1998 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 4659g, propellant weight: 2464g
0.00	0.00
0.02	1205.63
0.07	1351.74
0.12	1398.84
0.17	1430.87
0.22	1457.59
0.27	1476.01
0.32	1492.77
0.37	1508.42
0.42	1525.79
0.47	1541.97
0.52	1556.77
0.57	1571.61
0.62	1586.93
0.67	1602.68
0.72	1617.62
0.77	1631.03
0.82	1643.20
0.87	1651.79
0.92	1659.96
0.97	1670.73
1.02	1679.18
1.07	1687.87
1.12	1696.79
1.17	1699.75
1.22	1701.80
1.27	1700.66
1.32	1701.42
1.37	1703.14
1.42	1705.53
1.47	1704.19
1.52	1702.33
1.57	1700.94
1.62	1699.75
1.67	1696.55
1.72	1694.41
1.77	1692.69
1.82	1688.39
1.87	1683.91
1.92	1679.28
1.97	1670.88
2.02	1659.14
2.07	1649.07
2.12	1636.28
2.17	1619.95
2.22	1604.25
2.27	1587.50
2.32	1570.51
2.37	1552.09
2.42	1534.10
2.47	1518.87
2.52	1500.83
2.57	1482.17
2.62	1463.99
2.67	1443.80
2.72	1423.13
2.77	1400.56
2.82	1378.34
2.87	1354.27
2.92	1331.12
2.97	1308.88
3.02	1287.88
3.07	1275.61
3.12	1274.94
3.17	1287.78
3.22	1208.42
3.27	830.76
3.32	413.97
3.37	178.35
3.42	61.04
3.47	14.03
3.52	10.60
3.57	7.11
3.62	4.77
3.67	3.10
3.72	1.86
-1.00
