THRUST
; Kosdon by AeroTech L1000S
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 2325g, propellant weight: 1232g
0.00	0.00
0.02	455.94
0.07	1052.00
0.12	991.51
0.17	982.17
0.22	979.50
0.27	983.95
0.32	993.29
0.37	1002.18
0.42	1008.86
0.47	1018.20
0.52	1027.09
0.57	1033.77
0.62	1043.11
0.67	1050.67
0.72	1058.68
0.77	1066.24
0.82	1075.13
0.87	1081.81
0.92	1092.04
0.97	1101.82
1.02	1108.05
1.07	1119.62
1.12	1128.51
1.17	1138.30
1.22	1150.75
1.27	1159.65
1.32	1168.10
1.37	1175.66
1.42	1186.34
1.47	1195.76
1.52	1204.13
1.58	1208.58
1.63	1213.03
1.67	1220.15
1.73	1227.71
1.77	1227.71
1.83	1228.60
1.88	1232.60
1.92	1245.06
1.98	1259.74
2.02	1233.05
2.08	1127.18
2.13	928.79
2.17	785.56
2.23	734.40
2.27	679.69
2.33	641.88
2.38	450.60
2.43	454.61
2.48	229.53
2.52	149.46
2.58	89.85
2.63	52.49
2.68	30.25
2.73	9.34
2.77	8.45
2.83	8.90
2.88	8.45
2.93	4.89
2.98	4.45
-1.00
