THRUST
; AeroTech J350W
; converted from TMT test stand data 1998 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 651g, propellant weight: 376g
0.00	0.00
0.02	674.86
0.07	747.50
0.12	646.13
0.17	614.90
0.22	589.67
0.27	561.60
0.32	545.85
0.37	532.12
0.42	516.32
0.47	500.19
0.52	474.76
0.57	446.32
0.62	445.09
0.67	434.57
0.72	424.20
0.77	423.49
0.82	410.19
0.87	407.12
0.92	400.47
0.97	395.42
1.02	380.05
1.07	375.99
1.12	360.52
1.17	350.28
1.22	337.26
1.27	326.60
1.32	316.49
1.37	303.68
1.42	282.64
1.47	229.57
1.52	172.17
1.57	125.80
1.62	95.71
1.67	77.17
1.72	65.80
1.77	48.73
1.82	40.57
1.87	34.91
1.92	22.45
-1.00
