THRUST
; AeroTech K485HW
; converted from TMT test stand data 1999 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 2220g, propellant weight: 911g
0.00	0.00
0.02	501.58
0.07	443.25
0.12	425.79
0.17	430.45
0.22	506.51
0.27	729.35
0.32	774.73
0.37	854.95
0.42	850.42
0.47	836.23
0.52	829.58
0.57	818.98
0.62	807.63
0.67	803.52
0.72	788.78
0.77	776.26
0.82	765.49
0.87	751.81
0.92	743.36
0.97	734.44
1.02	719.38
1.07	702.28
1.12	689.35
1.16	674.09
1.21	665.41
1.26	659.45
1.31	650.21
1.36	643.37
1.41	636.35
1.46	622.45
1.51	616.57
1.56	613.89
1.61	597.90
1.66	589.45
1.71	587.97
1.76	573.85
1.81	565.70
1.86	558.26
1.91	542.64
1.96	525.68
2.01	506.00
2.06	480.03
2.11	458.69
2.16	424.86
2.21	392.75
2.26	375.33
2.31	361.56
2.36	350.67
2.41	335.87
2.46	321.36
2.51	313.83
2.56	300.25
2.61	291.28
2.65	282.97
2.70	269.61
2.75	250.11
2.80	227.52
2.85	204.41
2.90	182.56
2.95	157.52
3.00	134.37
3.05	119.72
3.10	111.82
3.15	103.55
3.20	99.62
3.25	85.48
3.30	79.43
3.35	67.83
3.40	57.76
3.45	51.52
3.50	43.71
3.55	38.67
3.60	36.73
3.65	34.28
3.70	32.39
3.75	29.34
3.80	26.71
-1.00
